Character	Modifier	Context
Fanny Price	able	She thought Lady Bertram sat longer than ever , and began to be in despair of ever getting away ; but at last they were in the drawing - room , and she was able to think as she would , while her aunts finished the subject of William ’s appointment in their own style . 
Fanny Price	glad	She was very glad that she had given William what she did at parting , very glad , indeed , that it had been in her power , without material inconvenience , just at that time to give him something rather considerable ; that is , for _ her _ , with _ her _ limited means , for now it would all be useful in helping to fit up his cabin . 
Fanny Price	glad	She was very glad that she had given William what she did at parting , very glad , indeed , that it had been in her power , without material inconvenience , just at that time to give him something rather considerable ; that is , for _ her _ , with _ her _ limited means , for now it would all be useful in helping to fit up his cabin . 
Fanny Price	ashamed	Fanny was ashamed of her own doubts . 
Fanny Price	unequal	The rest of your note I know means nothing ; but I am so unequal to anything of the sort , that I hope you will excuse my begging you to take no farther notice . 
Fanny Price	attention	She was all attention , however , in placing a chair for him , and trying to appear honoured ; and , in her agitation , had quite overlooked the deficiencies of her apartment , till he , stopping short as he entered , said , with much surprise , “ Why have you no fire to - day ? ” 
Fanny Price	cold	“ I am not cold , sir : I never sit here long at this time of year . ” 
Fanny Price	strong	You are not strong . 
Fanny Price	chilly	You are chilly . 
Fanny Price	silent	Fanny would rather have been silent ; but being obliged to speak , she could not forbear , in justice to the aunt she loved best , from saying something in which the words “ my aunt Norris ” were distinguishable . 
Fanny Price	aware	“ You are not aware , perhaps , that I have had a visitor this morning . 
Fanny Price	sure	On the contrary , I told him , I can not recollect my exact words , but I am sure I told him that I would not listen to him , that it was very unpleasant to me in every respect , and that I begged him never to talk to me in that manner again . 
Fanny Price	sure	I am sure I said as much as that and more ; and I should have said still more , if I had been quite certain of his meaning anything seriously ; but I did not like to be , I could not bear to be , imputing more than might be intended . 
Fanny Price	wilful	But you have now shewn me that you can be wilful and perverse ; that you can and will decide for yourself , without any consideration or deference for those who have surely some right to guide you , without even asking their advice . 
Fanny Price	perverse	But you have now shewn me that you can be wilful and perverse ; that you can and will decide for yourself , without any consideration or deference for those who have surely some right to guide you , without even asking their advice . 
Fanny Price	sorry	“ I am very sorry , ” said she inarticulately , through her tears , “ I am very sorry indeed . ” 
Fanny Price	sorry	“ I am very sorry , ” said she inarticulately , through her tears , “ I am very sorry indeed . ” 
Fanny Price	convinced	“ If it were possible for me to do otherwise ” said she , with another strong effort ; “ but I am so perfectly convinced that I could never make him happy , and that I should be miserable myself . ” Another burst of tears ; but in spite of that burst , and in spite of that great black word _ miserable _ , which served to introduce it , Sir Thomas began to think a little relenting , a little change of inclination , might have something to do with it ; and to augur favourably from the personal entreaty of the young man himself . 
