Character	Modifier	Context
Emma Woodhouse	performer	"Upon these occasions , a lady 's character generally precedes her ; and Highbury has long known that you are a superior performer . "" "
Emma Woodhouse	lady	I doubt whether he will return the compliment , and discover her to be a lady . 
Emma Woodhouse	riddle	""" She is a riddle , quite a riddle ! "" said she.--""To chuse to remain here month after month , under privations of every sort ! "
Emma Woodhouse	life	""" I see what a life I am to lead among you . "
Emma Woodhouse	pleased	Besides the Eltons , it must be the Westons and Mr. Knightley ; so far it was all of course-- and it was hardly less inevitable that poor little Harriet must be asked to make the eighth:--but this invitation was not given with equal satisfaction , and on many accounts Emma was particularly pleased by Harriet 's begging to be allowed to decline it . 
Emma Woodhouse	stricken	Since her last conversation with Mrs. Weston and Mr. Knightley , she was more conscience - stricken about Jane Fairfax than she had often been.--Mr 
Emma Woodhouse	sure	""" If we were in the other room , "" said Emma , "" if I had my writing - desk , I am sure I could produce a specimen . "
Emma Woodhouse	determined	She was quite determined not to utter a word that should hurt Jane Fairfax 's feelings ; and they followed the other ladies out of the room , arm in arm , with an appearance of good - will highly becoming to the beauty and grace of each . 
Emma Woodhouse	occupied	_ She _ was a little occupied in weighing her own feelings , and trying to understand the degree of her agitation , which she rather thought was considerable . 
Emma Woodhouse	sensible	""" Increase ! "" "" Certainly ; you must be sensible that the last half - year has made a great difference in your way of life . "" "
Emma Woodhouse	engaged	"No indeed I am not . "" "" There can be no doubt of your being much more engaged with company than you used to be . "
Emma Woodhouse	absent	"But you , ( turning to Mr. Knightley , ) who know how very , very seldom I am ever two hours from Hartfield , why you should foresee such a series of dissipation for me , I can not imagine . And as to my dear little boys , I must say , that if Aunt Emma has not time for them , I do not think they would fare much better with Uncle Knightley , who is absent from home about five hours where she is absent one-- and who , when he is at home , is either reading to himself or settling his accounts . "" "
Emma Woodhouse	able	She wished she might be able to keep him from an absolute declaration . 
Emma Woodhouse	inclined	She had no doubt as to his being less in love -- but neither his agitated spirits , nor his hurrying away , seemed like a perfect cure ; and she was rather inclined to think it implied a dread of her returning power , and a discreet resolution of not trusting himself with her long . 
Emma Woodhouse	sure	He would not ask Harriet to dance if it were possible to be avoided : she was sure he would not -- and she was expecting him every moment to escape into the card - room . 
Emma Woodhouse	surprized	In another moment a happier sight caught her;--Mr . Knightley leading Harriet to the set!--Never had she been more surprized , seldom more delighted , than at that instant . She was all pleasure and gratitude , both for Harriet and herself , and longed to be thanking him ; and though too distant for speech , her countenance said much , as soon as she could catch his eye again . 
Emma Woodhouse	delighted	In another moment a happier sight caught her;--Mr . Knightley leading Harriet to the set!--Never had she been more surprized , seldom more delighted , than at that instant . She was all pleasure and gratitude , both for Harriet and herself , and longed to be thanking him ; and though too distant for speech , her countenance said much , as soon as she could catch his eye again . 
Emma Woodhouse	pleasure	In another moment a happier sight caught her;--Mr . Knightley leading Harriet to the set!--Never had she been more surprized , seldom more delighted , than at that instant . She was all pleasure and gratitude , both for Harriet and herself , and longed to be thanking him ; and though too distant for speech , her countenance said much , as soon as she could catch his eye again . 
Emma Woodhouse	gratitude	In another moment a happier sight caught her;--Mr . Knightley leading Harriet to the set!--Never had she been more surprized , seldom more delighted , than at that instant . She was all pleasure and gratitude , both for Harriet and herself , and longed to be thanking him ; and though too distant for speech , her countenance said much , as soon as she could catch his eye again . 
