Character	Modifier	Context
Edward Ferrars	weary	Elinor was soon called to the card - table by the conclusion of the first rubber , and the confidential discourse of the two ladies was therefore at an end , to which both of them submitted without any reluctance , for nothing had been said on either side to make them dislike each other less than they had done before ; and Elinor sat down to the card table with the melancholy persuasion that Edward was not only without affection for the person who was to be his wife ; but that he had not even the chance of being tolerably happy in marriage , which sincere affection on HER side would have given , for self - interest alone could induce a woman to keep a man to an engagement , of which she seemed so thoroughly aware that he was weary . From this time the subject was never revived by Elinor , and when entered on by Lucy , who seldom missed an opportunity of introducing it , and was particularly careful to inform her confidante , of her happiness whenever she received a letter from Edward , it was treated by the former with calmness and caution , and dismissed as soon as civility would allow ; for she felt such conversations to be an indulgence which Lucy did not deserve , and which were dangerous to herself . 
Edward Ferrars	unworthy	""" No , he is not so unworthy as you believe him . "
Edward Ferrars	first	"Edward was the first to speak , and it was to notice Marianne 's altered looks , and express his fear of her not finding London agree with her . "" Oh , do n't think of me ! "" she replied with spirited earnestness , though her eyes were filled with tears as she spoke , "" do n't think of MY health . "
Edward Ferrars	unwilling	In a week or two , I suppose , we shall be going ; and , I trust , Edward will not be very unwilling to accept the charge . 
Edward Ferrars	welcome	he should be very welcome to bed and board at my house ; and so I would tell him if I could see him . 
Edward Ferrars	man	I have seen Mr. Ferrars two or three times in Harley Street , and am much pleased with him . He is not a young man with whom one can be intimately acquainted in a short time , but I have seen enough of him to wish him well for his own sake , and as a friend of yours , I wish it still more . 
Edward Ferrars	person	Should not the Colonel write himself?--sure , he is the proper person . 
Edward Ferrars	distressed	He too was much distressed ; and they sat down together in a most promising state of 
Edward Ferrars	ignorant	""" The unkindness of your own relations has made you astonished to find friendship any where . "" "" No , "" replied be , with sudden consciousness , "" not to find it in YOU ; for I can not be ignorant that to you , to your goodness , I owe it all.--I feel it -- I would express it if I could -- but , as you well know , I am no orator . "" "" You are very much mistaken . I do assure you that you owe it entirely , at least almost entirely , to your own merit , and Colonel Brandon 's discernment of it . "
Edward Ferrars	orator	""" The unkindness of your own relations has made you astonished to find friendship any where . "" "" No , "" replied be , with sudden consciousness , "" not to find it in YOU ; for I can not be ignorant that to you , to your goodness , I owe it all.--I feel it -- I would express it if I could -- but , as you well know , I am no orator . "" "" You are very much mistaken . I do assure you that you owe it entirely , at least almost entirely , to your own merit , and Colonel Brandon 's discernment of it . "
Edward Ferrars	neighbours	"He is undoubtedly a sensible man , and in his manners perfectly the gentleman . "" "" Indeed , "" replied Elinor , "" I believe that you will find him , on farther acquaintance , all that you have heard him to be , and as you will be such very near neighbours ( for I understand the parsonage is almost close to the mansion - house , ) it is particularly important that he SHOULD be all this . "
