character,Admiral Croft,Anna Weston,Anne Elliot,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Knightley,John Thorpe,John Willoughby,Julia Bertram,Kitty Bennet,Lady Bertram,Lady Catherine de Bourgh,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Musgrove,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Musgrove,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Rushworth,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,Tom Bertram,William Collins,William Elliot,William Price
Mrs. Price,-0.17166,-0.098571,-0.004466,-0.259982,-0.068737,-0.280835,0.253717,0.011565,0.215585,0.043086,-0.022771,-0.089009,-0.026545,-0.375096,-0.052764,0.184611,-0.289838,-0.001964,-0.291701,-0.016265,-0.09779,-0.24601,0.063705,0.310986,-0.10432,-0.156863,-0.062814,-0.027,-0.266688,-0.197804,0.010565,-0.3285,-0.009507,0.099322,-0.042777,0.020419,0.155501,-0.025534,-0.018257,-0.104494,0.029134,-0.138613,0.050738,-0.295709,0.112502,0.194651,0.143112,-0.023846,0.070744,0.012757,-0.110297,-0.258759,0.20494,-0.158082,0.186696,-0.373416,-0.009924,0.21943,0.008703,-0.125634,-0.092694,0.059547,-0.055237,-0.008983,0.050563,0.132366,0.244821,0.01548,-0.053175,0.012034,0.177521,-0.027215,-0.065476,0.125146,0.101842,-0.081873,-0.122558,-0.3271,-0.056537,0.10307,-0.07235,-0.176438,0.071979,0.11021,0.419024,0.023736,1.0,-0.059476,-0.194522,-0.042847,0.086311,-0.182183,0.003576,-0.104225,0.291653,-0.105566,0.015738,0.199696,-0.229433,0.124711,0.039583,-0.099847,0.254428
Mrs. Rushworth,0.21263,-0.027154,-0.086511,-0.022416,0.061368,0.009872,-0.129261,-0.207947,-0.192826,-0.177906,0.081188,-0.079163,0.10053,0.18544,0.033441,-0.103995,0.047011,0.084145,-0.06239,-0.206629,-0.128577,-0.188689,-0.18925,-0.164794,-0.152022,-0.140463,0.08083,0.090459,-0.098047,-0.040695,-0.150149,-0.015383,-0.023346,-0.082823,-0.002025,-0.150389,-0.15067,0.076087,-0.238451,-0.19349,-0.105337,0.0952,0.106996,-0.005641,-0.069143,-0.069463,-0.027961,-0.030597,-0.115144,-0.032863,0.035308,-0.044451,-0.15133,0.125636,-0.103847,0.147999,-0.044792,-0.100628,0.041332,-0.101421,0.088619,-0.076848,-0.039859,-0.114213,0.068178,-0.150814,-0.145822,0.064162,-0.005762,-0.155451,-0.101095,0.080953,-0.013131,-0.226065,-0.040755,0.119817,-0.107977,0.079866,-0.095792,-0.178801,0.074235,-0.106252,-0.129724,-0.007402,-0.078332,0.031867,-0.059476,1.0,0.168837,0.119193,-0.141808,0.174835,-0.057639,0.096775,-0.063488,0.046443,-0.084292,-0.20063,0.031737,-0.049885,-0.20045,0.05822,-0.102734
Mrs. Smith,0.498495,0.333385,0.361313,0.458733,0.282092,0.463137,0.100423,-0.216454,-0.350075,-0.355788,0.227627,-0.143602,0.125396,0.488887,-0.2315,-0.336752,0.397633,0.076645,0.185796,-0.399527,-0.012186,0.198551,-0.27691,-0.414548,-0.232382,0.048838,-0.08602,0.196598,0.204474,-0.049844,-0.167915,0.41707,0.013344,-0.200043,-0.12261,-0.094247,-0.365701,0.02485,-0.352197,0.275475,-0.090942,0.327014,-0.132018,0.292926,-0.327069,-0.249578,-0.155043,0.036443,-0.177152,-0.042736,0.45007,0.211561,-0.335492,0.007677,-0.304693,0.440996,0.048469,-0.294854,0.086614,0.083715,0.141911,-0.173599,-0.289827,-0.026793,-0.155484,-0.179269,-0.301395,0.212338,0.171048,0.035249,-0.20538,0.127768,0.042148,-0.425692,0.050499,0.245243,-0.025321,0.336509,-0.238983,-0.209412,0.098594,0.22922,-0.139458,0.076036,-0.237516,-0.073081,-0.194522,0.168837,1.0,0.069609,-0.051883,0.288325,-0.217097,0.211065,-0.377624,0.320208,-0.107344,-0.174266,0.35636,-0.305037,-0.284599,0.400717,-0.267395
Mrs. Thorpe,0.191865,-0.145619,-0.155231,0.096135,0.152721,0.143258,-0.170943,0.128897,-0.083448,0.074041,0.04361,0.20221,-0.020005,0.112464,-0.121341,-0.191887,-0.005776,0.250279,-0.153736,-0.075476,-0.014458,-0.154814,-0.026606,-0.109987,-0.081917,-0.223251,0.053317,0.290773,-0.124825,-5.7e-05,-0.142554,0.000966,-0.193584,-0.068673,-0.002406,-0.035012,0.006051,0.106682,-0.173168,-0.22676,-0.212561,0.102446,0.088347,-0.119565,-0.030424,-0.131653,-0.069134,0.077001,-0.195144,-0.254417,0.064291,-0.058203,0.171705,0.175646,-0.077207,0.061451,-0.156821,-0.096017,0.051209,-0.066067,0.113962,-0.014029,-0.049847,0.030756,-0.007582,-0.250846,-0.225917,-0.231589,-0.086736,-0.142536,-0.220361,0.489418,-0.148684,-0.029509,0.023342,0.154442,-0.092423,0.062259,0.025449,-0.029779,0.103292,-0.033058,-0.023251,0.086092,-0.074324,0.001957,-0.042847,0.119193,0.069609,1.0,-0.16066,0.239919,-0.180206,0.221404,-0.273506,0.043679,-0.0421,-0.097852,0.110608,-0.016689,0.007993,-0.113715,-0.071373
Philip Elton,-0.116758,0.109001,0.046675,0.202467,-0.15094,-0.085491,0.043123,0.02772,-0.201128,-0.12442,-0.278395,-0.077233,0.061956,-0.172143,-0.193478,-0.074187,0.007589,-0.364149,0.010336,-0.174508,0.022687,0.494446,0.105044,-0.159083,-0.057486,0.530677,-0.1906,-0.19476,0.314807,-0.375859,-0.039791,0.339636,0.237283,-0.138142,-0.269654,0.217791,-0.123469,-0.20547,0.043556,0.387697,0.07252,-0.034266,-0.114221,0.02889,-0.044872,0.016193,-0.025817,-0.307353,0.150526,0.302003,-0.071224,0.01057,-0.029146,-0.126571,0.023679,-0.227625,0.052416,-0.07835,0.028792,0.532076,-0.266774,-0.018957,-0.171035,-0.035335,-0.15523,0.131305,-0.009585,0.032179,0.286241,0.440416,-0.012687,-0.291455,0.226513,-0.039124,0.056971,-0.21054,-0.031588,-0.003203,-0.016381,0.006539,-0.25224,0.034044,0.051281,-0.11005,0.010922,0.128935,0.086311,-0.141808,-0.051883,-0.16066,1.0,-0.064845,0.431415,-0.199493,-0.001966,0.111795,-0.074469,0.153925,-0.17854,0.083124,0.112855,0.133662,0.033276
Robert Ferrars,0.448126,0.078814,-0.257851,0.316528,0.209506,0.37215,-0.294282,-0.088554,-0.388467,-0.208939,0.041777,0.025427,0.196697,0.543858,-0.166,-0.248767,0.52677,0.110516,0.273682,-0.347017,-0.181701,-0.013878,0.122902,-0.405044,-0.274099,-0.065914,-0.0375,0.24414,-0.007764,-0.178873,-0.150098,0.255563,-0.002908,-0.320939,-0.026968,-0.115481,-0.276921,0.042003,-0.300422,-0.055808,-0.173869,0.198268,-0.002032,0.278948,-0.102125,-0.246408,-0.22071,0.009496,-0.032317,-0.205469,0.275055,0.541851,-0.06269,0.44296,-0.290459,0.461539,-0.02579,-0.334627,-0.119568,0.01147,0.080427,-0.160286,-0.187865,-0.006123,0.079887,-0.27287,-0.457363,-0.171208,-0.019049,-0.128024,-0.22573,0.301968,0.018095,-0.361021,-0.157009,0.031146,-0.009904,0.366094,-0.196879,-0.244581,0.157102,0.22311,-0.194225,-0.061341,-0.343179,0.110486,-0.182183,0.174835,0.288325,0.239919,-0.064845,1.0,-0.159527,0.275279,-0.468499,0.069254,-0.120244,-0.336562,0.191258,-0.203407,-0.284623,-0.025886,-0.33175
Robert Martin,-0.17336,-0.032707,0.028512,-0.112693,-0.155782,-0.161408,0.008722,-0.002254,-0.134039,-0.033219,-0.071838,-0.124112,-0.008265,-0.276035,0.07487,0.03664,-0.190131,-0.375207,-0.118188,-0.05126,0.027919,0.32182,0.026482,-0.099571,-0.031775,0.386615,-0.054716,-0.302434,0.248947,-0.167887,-0.141013,0.033122,0.252857,-0.063176,-0.187535,0.204544,-0.006039,-0.118491,0.104056,0.170442,0.037724,-0.228394,0.038052,-0.148773,0.020908,0.096503,-0.012775,-0.204968,0.105771,0.235487,-0.277322,-0.191051,-0.108686,-0.141836,-0.01836,-0.28145,0.030191,-0.054326,0.073088,0.367626,-0.088739,0.143166,0.000407,-0.105437,-0.075049,0.166324,0.072427,0.107967,0.321093,0.277536,0.016954,-0.416858,0.119328,0.056316,0.07719,-0.213771,-0.062962,-0.155877,0.014695,0.020949,-0.257579,-0.144853,0.08276,-0.130828,-0.05375,0.15579,0.003576,-0.057639,-0.217097,-0.180206,0.431415,-0.159527,1.0,-0.115564,0.123556,0.11586,0.001747,0.176349,-0.219071,0.146353,-0.015794,0.115371,0.061909
Sir John Middleton,0.481673,0.146842,-0.142466,0.252675,0.21908,0.30824,-0.080994,-0.097245,-0.092135,-0.084499,0.154014,0.024703,0.274009,0.4119,-0.023278,-0.250862,0.246887,0.222021,0.085997,-0.254458,-0.146766,-0.01609,-0.16439,-0.210447,-0.282357,-0.06685,-0.186267,0.269431,0.027981,0.054553,-0.242077,0.176684,-0.184116,-0.102906,0.040014,-0.02668,-0.069947,0.149705,-0.359462,-0.061246,-0.225952,0.338151,0.083974,0.156996,-0.059555,-0.242443,-0.068763,0.178269,-0.069435,-0.377335,0.26459,0.02749,-0.002665,0.245143,-0.155032,0.367029,-0.048129,-0.046642,-0.140349,-0.100335,0.26279,-0.128988,-0.056215,-0.003504,0.182656,-0.178456,-0.205628,-0.17726,0.033954,-0.127542,-0.049179,0.339367,-0.079091,-0.179964,-0.095154,0.061607,-0.189646,0.146512,-0.106386,-0.121937,0.235978,0.204023,-0.25814,0.047726,-0.212943,0.023531,-0.104225,0.096775,0.211065,0.221404,-0.199493,0.275279,-0.115564,1.0,-0.313947,0.120018,-0.029722,-0.405289,0.351828,-0.222306,-0.397505,0.001495,-0.326539
Sir Thomas Bertram,-0.49075,-0.198756,0.063032,-0.422191,-0.244853,-0.425815,0.145784,0.067259,0.398072,0.177016,-0.138435,0.019453,-0.190399,-0.55904,0.17023,0.584573,-0.455782,-0.16182,-0.249636,0.294543,0.069272,-0.201072,-0.015707,0.688307,0.186586,-0.046363,0.090109,-0.201229,-0.204768,0.057521,0.16659,-0.450205,-0.024922,0.502481,-0.031903,-0.042429,0.255894,-0.09607,0.234347,-0.100702,0.150457,-0.257101,0.056131,-0.408939,0.23905,0.314039,0.342156,0.012635,0.113668,0.209485,-0.434765,-0.312547,0.055728,-0.355939,0.388557,-0.486672,-0.004083,0.533106,0.00954,-0.112503,-0.097751,0.141891,0.074315,-0.061719,-0.124168,0.216531,0.508437,0.115972,0.008322,-0.05861,0.334542,-0.270023,-0.117946,0.352813,0.0421,-0.16066,-0.005912,-0.351246,0.132408,0.284918,-0.328137,-0.247951,0.147503,-0.042609,0.642168,-0.10757,0.291653,-0.063488,-0.377624,-0.273506,-0.001966,-0.468499,0.123556,-0.313947,1.0,-0.172896,0.190554,0.369808,-0.302111,0.319637,0.235866,-0.041166,0.542808
Sir Walter Elliot,0.312379,0.096577,0.244036,0.263969,-0.059978,0.131021,0.179595,-0.001176,-0.301055,-0.258934,0.067031,-0.135144,0.051485,0.116306,-0.205623,-0.2649,0.202268,-0.171891,-0.03298,-0.334412,-0.041591,0.084616,-0.298066,-0.386953,-0.146312,0.226399,-0.216604,0.145212,-0.011764,-0.057576,-0.233283,0.160883,0.130046,-0.079906,-0.241131,0.110137,-0.246411,0.022155,-0.238894,0.235452,-0.02504,0.122011,-0.238416,0.000663,-0.1685,-0.118934,-0.123794,-0.178054,-0.059825,0.234759,0.244291,-0.036281,-0.241469,-0.141417,-0.223863,0.106717,0.140592,-0.086137,0.117944,0.2669,0.084502,0.038194,-0.229274,0.05473,-0.234668,0.024279,-0.056549,0.386548,0.064404,0.181567,0.029187,-0.118243,0.113548,-0.201871,0.313197,0.033976,-0.197421,0.057475,-0.045109,-0.070063,-0.143953,-0.044983,-0.109174,-0.035564,-0.096274,0.071728,-0.105566,0.046443,0.320208,0.043679,0.111795,0.069254,0.11586,0.120018,-0.172896,1.0,-0.017899,-0.019505,0.103622,-0.114153,-0.175421,0.241645,-0.12235
Sir William Lucas,-0.144307,-0.036877,-0.008712,-0.136281,-0.037343,-0.149119,-0.03614,0.303148,0.310921,0.205169,0.050396,0.162371,-0.188397,-0.222382,0.087713,0.15251,-0.198541,0.050041,-0.181374,0.211724,-3.1e-05,-0.054909,-0.069794,0.123252,0.27088,-0.082305,-0.030221,-0.024503,-0.000884,0.097518,-0.049767,-0.141542,-0.160106,0.293682,-0.019815,-0.028675,0.255104,0.014924,0.087114,-0.016035,-0.146283,-0.028669,0.012268,-0.220297,-0.029347,0.0796,-0.028487,0.111041,-0.138609,-0.055645,-0.152717,-0.227532,-0.029256,-0.184901,0.084162,-0.10692,0.096341,0.211727,-0.025869,-0.12054,0.058634,0.070211,-0.036835,0.147884,-0.07592,0.2211,0.189433,0.002875,-0.089089,-0.075452,0.135699,-0.005732,-0.167454,0.176301,0.098589,-0.040471,-0.016677,-0.197395,0.083638,0.134765,-0.136716,-0.193779,0.037139,-0.014826,0.127374,-0.067268,0.015738,-0.084292,-0.107344,-0.0421,-0.074469,-0.120244,0.001747,-0.029722,0.190554,-0.017899,1.0,0.022856,-0.130044,0.063155,0.128294,-0.078274,0.082686
Susan Price,-0.375648,-0.239279,0.196802,-0.216897,-0.123101,-0.161336,0.115624,0.084271,0.025989,0.046374,-0.062071,-0.065732,-0.142308,-0.411091,-0.063937,0.211062,-0.260317,-0.300139,-0.143478,0.087601,0.198307,-0.027387,0.06585,0.246716,0.078212,-0.014994,0.113959,-0.324169,-0.082826,-0.184271,0.051638,-0.262551,0.151134,0.164131,-0.283344,0.074704,0.108497,-0.225487,0.194395,0.050732,0.140217,-0.291788,-0.056462,-0.19858,-0.071984,0.129721,0.23401,-0.212291,0.029665,0.203765,-0.334223,-0.179168,0.051748,-0.305303,0.099533,-0.408515,-0.053857,0.00411,0.103928,0.053632,-0.194704,0.124796,-0.001086,-0.011216,-0.308812,0.11368,0.136175,0.140269,0.123144,0.111613,-0.015516,-0.288961,-0.048806,0.181443,0.22587,-0.087089,0.135,-0.173248,0.054824,0.129689,-0.373537,-0.081993,0.289653,-0.031769,0.24301,-0.084409,0.199696,-0.20063,-0.174266,-0.097852,0.153925,-0.336562,0.176349,-0.405289,0.369808,-0.019505,0.022856,1.0,-0.187209,0.163118,0.289286,0.018738,0.478299
Thomas Palmer,0.333521,0.257541,0.046908,0.456522,0.134507,0.278827,-0.112323,-0.226611,-0.198769,-0.179306,0.063301,-0.005041,0.268895,0.523585,-0.133716,-0.327051,0.413417,0.110157,0.380532,-0.231691,0.021354,0.251288,-0.057051,-0.242433,-0.244767,0.092824,-0.108373,0.127266,0.242334,0.037129,0.058535,0.358881,-0.183077,-0.118498,0.008333,-0.002263,-0.225394,-0.003517,-0.245099,0.222686,-0.05604,0.356509,-0.208187,0.375525,-0.193376,-0.161476,-0.084357,0.060438,-0.091263,-0.254755,0.376398,0.335452,-0.151206,0.041196,-0.230013,0.464503,-0.12429,-0.291818,-0.088355,0.019202,0.124425,-0.164049,-0.145067,-0.019098,-0.10175,-0.116457,-0.347056,-0.063772,0.178413,0.064242,-0.25295,0.225274,-0.034124,-0.198063,-0.125926,0.193678,0.128509,0.409369,-0.125026,-0.175622,0.158383,0.470826,-0.153932,0.069423,-0.258085,-0.069767,-0.229433,0.031737,0.35636,0.110608,-0.17854,0.191258,-0.219071,0.351828,-0.302111,0.103622,-0.130044,-0.187209,1.0,-0.311116,-0.179477,0.081753,-0.275769
Tom Bertram,-0.265921,-0.116832,-0.137791,-0.260448,-0.142375,-0.3523,-0.010528,0.127472,0.115347,0.058106,-0.122639,-0.009807,-0.08763,-0.372024,0.023423,0.28647,-0.223696,-0.207925,-0.174884,0.057114,0.002941,-0.164196,0.052627,0.277924,0.073257,-0.085869,0.110461,-0.191828,-0.135309,-0.179166,-0.010508,-0.30117,0.002043,0.252581,-0.105967,0.057983,0.147553,-0.152323,0.08732,-0.117868,0.134061,-0.224332,0.071368,-0.293977,0.374745,0.167012,0.115823,-0.050237,0.019504,0.136234,-0.363298,-0.229087,0.081551,-0.098686,0.3485,-0.326359,-0.016395,0.375492,0.081565,-0.007591,-0.164849,0.04504,-0.024838,-0.016321,-0.087068,0.098985,0.333195,0.010504,-0.078251,0.038985,0.430321,-0.206967,0.072368,0.182553,0.072358,-0.164958,0.018921,-0.175405,-0.011902,0.231566,-0.227434,-0.193023,0.116305,-0.07953,0.287387,-0.007925,0.124711,-0.049885,-0.305037,-0.016689,0.083124,-0.203407,0.146353,-0.222306,0.319637,-0.114153,0.063155,0.163118,-0.311116,1.0,0.155657,-0.181699,0.351865
William Collins,-0.428959,-0.180012,-0.044907,-0.184795,-0.155576,-0.280762,-0.093266,0.436427,0.136415,0.42555,-0.298693,0.406181,-0.28072,-0.428217,0.177376,0.073904,-0.354349,-0.102284,-0.144839,0.578427,0.205228,-0.059969,0.14525,0.218061,0.56554,-0.096049,0.002294,-0.189598,-0.066113,0.16692,0.39178,-0.24508,-0.057684,0.2154,-0.143124,0.024234,0.181242,-0.186234,0.491286,0.016941,0.113184,-0.203026,-0.124252,-0.223324,-0.045219,0.192018,-0.028864,-0.059052,-0.053538,0.157291,-0.418595,-0.13044,0.199234,-0.266718,0.161698,-0.351404,-0.025453,0.113318,0.00775,0.020904,-0.175847,0.23063,0.214567,0.170811,-0.247828,0.031188,0.172525,-0.048084,-0.084199,0.075304,-0.053075,-0.054419,-0.109051,0.596007,0.119075,0.049493,0.158797,-0.247605,0.362186,0.259194,-0.241122,-0.106637,0.225144,0.052319,0.236702,-0.108391,0.039583,-0.20045,-0.284599,0.007993,0.112855,-0.284623,-0.015794,-0.397505,0.235866,-0.175421,0.128294,0.289286,-0.179477,0.155657,1.0,-0.201457,0.224984
William Elliot,0.108107,0.054734,0.554093,0.065675,0.21076,0.186106,0.260071,-0.230248,-0.242441,-0.250812,0.168148,-0.179542,0.128661,0.146853,-0.103526,-0.154356,0.085676,-0.05447,0.057821,-0.20862,0.11052,0.165598,-0.075792,-0.277521,-0.205736,0.158226,-0.149959,-0.103072,0.05039,-0.120546,-0.075757,0.128712,0.228628,-0.24669,-0.073526,-0.002164,-0.285033,-0.122399,-0.134906,0.16882,-0.065518,0.01069,-0.015681,0.124697,-0.195362,0.008855,-0.075533,-0.107676,0.126879,0.345392,0.210811,0.003495,-0.294156,-0.066236,-0.238903,0.049984,-0.096618,-0.235483,0.411925,0.14731,0.019797,-0.041114,-0.027628,-0.112392,-0.035909,0.048476,-0.194049,0.271259,0.19935,0.044145,-0.096164,-0.213569,0.050763,-0.231433,0.011009,0.042481,0.064779,0.069567,-0.085455,-0.258856,-0.137656,0.13559,-0.13134,-0.027884,-0.178424,0.006838,-0.099847,0.05822,0.400717,-0.113715,0.133662,-0.025886,0.115371,0.001495,-0.041166,0.241645,-0.078274,0.018738,0.081753,-0.181699,-0.201457,1.0,-0.177662
William Price,-0.39929,-0.245196,0.075783,-0.313693,-0.142617,-0.239404,0.161587,0.121029,0.268426,0.200127,-0.056859,0.001781,-0.242405,-0.489738,-0.046092,0.48154,-0.306466,-0.236398,-0.149806,0.183322,0.054182,-0.138785,0.043181,0.542669,0.151826,-0.0623,0.16939,-0.219212,-0.09556,-0.063205,0.001007,-0.307462,0.030331,0.444173,-0.130886,0.037225,0.33493,-0.198213,0.238454,-0.116748,0.152528,-0.233697,-0.030379,-0.251657,0.058795,0.11877,0.355529,-0.113378,-0.1119,0.165624,-0.37738,-0.193527,0.141176,-0.230755,0.296271,-0.38137,-0.002111,0.328246,0.035158,-0.022895,-0.15824,0.078883,-0.031358,0.05799,-0.265456,0.034921,0.323926,0.046954,-0.089949,-0.007082,0.098466,-0.228245,-0.084519,0.212253,0.202704,-0.101347,0.024262,-0.170056,0.090953,0.437537,-0.30959,-0.172542,0.227915,0.00877,0.464943,-0.121973,0.254428,-0.102734,-0.267395,-0.071373,0.033276,-0.33175,0.061909,-0.326539,0.542808,-0.12235,0.082686,0.478299,-0.275769,0.351865,0.224984,-0.177662,1.0
