Character	Assertion
Elizabeth Bennet	“ His guilt and his descent appear , by your account , to be the same , ” said Elizabeth , angrily
Elizabeth Bennet	; “ for I have heard you accuse him of nothing worse than of being the son of Mr. Darcy ’s steward , and of _ that _ , I can assure you , he informed me himself .
Elizabeth Bennet	“ I beg your pardon , ” replied Miss Bingley , turning away with a sneer .
Elizabeth Bennet	“ Excuse my interference ; it was kindly meant . ”
Elizabeth Bennet	“ Insolent girl ! ” said Elizabeth to herself .
Elizabeth Bennet	“ You are much mistaken if you expect to influence me by such a paltry attack as this .
Elizabeth Bennet	I see nothing in it but your own wilful ignorance and the malice of Mr. Darcy . ”
Elizabeth Bennet	She then sought her eldest sister , who had undertaken to make inquiries on the same subject of Bingley .
Elizabeth Bennet	Jane met her with a smile of such sweet complacency , a glow of such happy expression , as sufficiently marked how well she was satisfied with the occurrences of the evening .
Elizabeth Bennet	Elizabeth instantly read her feelings ; and , at that moment , solicitude for Wickham , resentment against his enemies , and everything else , gave way before the hope of Jane ’s being in the fairest way for happiness . “ I want to know , ” said she , with a countenance no less smiling than her sister ’s , “ what you have learnt about Mr. Wickham .
Elizabeth Bennet	But perhaps you have been too pleasantly engaged to think of any third person , in which case you may be sure of my pardon . ”
Elizabeth Bennet	“ No , ” replied Jane , “ I have not forgotten him ; but I have nothing satisfactory to tell you .
Elizabeth Bennet	Mr. Bingley does not know the whole of his history , and is quite ignorant of the circumstances which have principally offended Mr. Darcy ; but he will vouch for the good conduct , the probity and honour , of his friend , and is perfectly convinced that Mr. Wickham has deserved much less attention from Mr. Darcy than he has received ; and I am sorry to say that by his account , as well as his sister ’s , Mr. Wickham is by no means a respectable young man .
Elizabeth Bennet	I am afraid he has been very imprudent , and has deserved to lose Mr. Darcy ’s regard . ”
Elizabeth Bennet	I am perfectly satisfied .
Elizabeth Bennet	“ I have not a doubt of Mr. Bingley ’s sincerity , ” said Elizabeth warmly , “ but you must excuse my not being convinced by assurances only .
Elizabeth Bennet	Mr. Bingley ’s defence of his friend was a very able one , I dare say ; but since he is unacquainted with several parts of the story , and has learnt the rest from that friend himself , I shall venture still to think of both gentlemen as I did before . ” She then changed the discourse to one more gratifying to each , and on which there could be no difference of sentiment .
Elizabeth Bennet	Elizabeth listened with delight to the happy though modest hopes which Jane entertained of Bingley ’s regard , and said all in her power to heighten her confidence in it .
Elizabeth Bennet	On their being joined by Mr. Bingley himself , Elizabeth withdrew to Miss Lucas ; to whose inquiry after the pleasantness of her last partner she had scarcely replied , before Mr. Collins came up to them , and told her with great exultation , that he had just been so fortunate as to make a most important discovery .
Elizabeth Bennet	Who would have thought of my meeting with -- perhaps -- a nephew of Lady Catherine de Bourgh in this assembly !
Elizabeth Bennet	I am most thankful that the discovery is made in time for me to pay my respects to him , which I am now going to do , and trust he will excuse my not having done it before .
Elizabeth Bennet	My total ignorance of the connection must plead my apology . ” “ You are not going to introduce yourself to Mr. Darcy ? ” “ Indeed I am .
Elizabeth Bennet	I shall entreat his pardon for not having done it earlier .
Elizabeth Bennet	I believe him to be Lady Catherine ’s _ nephew _ .
Elizabeth Bennet	It will be in my power to assure him that her Ladyship was quite well yesterday se’nnight . ”
Elizabeth Bennet	Elizabeth tried hard to dissuade him from such a scheme ; assuring him that Mr. Darcy would consider his addressing him without introduction as an impertinent freedom , rather than a compliment to his aunt ; that it was not in the least necessary there should be any notice on either side , and that if it were , it must belong to Mr. Darcy , the superior in consequence , to begin the acquaintance .
Elizabeth Bennet	Mr. Collins listened to her with the determined air of following his own inclination , and when she ceased speaking , replied thus,-- “ My dear Miss Elizabeth , I have the highest opinion in the world of your excellent judgment in all matters within the scope of your understanding , but permit me to say that there must be a wide difference between the established forms of ceremony amongst the laity and those which regulate the clergy ; for , give me leave to observe that I consider the clerical office as equal in point of dignity with the highest rank in the kingdom -- provided that a proper humility of behaviour is at the same time maintained .
Elizabeth Bennet	You must , therefore , allow me to follow the dictates of my conscience on this occasion , which lead me to perform what I look on as a point of duty .
Elizabeth Bennet	Pardon me for neglecting to profit by your advice , which on every other subject shall be my constant guide , though in the case before us I consider myself more fitted by education and habitual study to decide on what is right than a young lady like yourself ; ” and with a low bow he left her to attack Mr. Darcy , whose reception of his advances she eagerly watched , and whose astonishment at being so addressed was very evident .
Elizabeth Bennet	Her cousin prefaced his speech with a solemn bow , and though she could not hear a word of it , she felt as if hearing it all , and saw in the motion of his lips the words “ apology , ” “ Hunsford , ” and “ Lady Catherine de Bourgh . ”
