Character	Assertion
Catherine Morland	The fireplace , where she had expected the ample width and ponderous carving of former times , was contracted to a Rumford , with slabs of plain though handsome marble , and ornaments over it of the prettiest English china .
Catherine Morland	The windows , to which she looked with peculiar dependence , from having heard the General talk of his preserving them in their Gothic form with
Catherine Morland	were yet less what her fancy had portrayed .
Catherine Morland	The General , perceiving how her eye was employed , began to talk of the smallness of the room and simplicity of the furniture , where everything , being for daily use , pretended only to comfort , etc . ; flattering himself , however , that there were some apartments in the Abbey not unworthy her notice — and was proceeding to mention the costly gilding of one in particular , when , taking out his watch , he stopped short to pronounce it with surprise within twenty minutes of five !
Catherine Morland	this seemed the word of separation , and Catherine found herself hurried away by Miss Tilney in such a manner as convinced her that the strictest punctuality to the family hours would be expected at Northanger .
Catherine Morland	On one side it had a range of doors , and it was lighted on the other by windows which Catherine had only time to discover looked into a quadrangle , before Miss Tilney led the way into a chamber , and scarcely staying to hope she would find it comfortable , left her with an anxious entreaty that she would make as little alteration as possible in her dress .
Catherine Morland	The middle seat of the chaise was not drawn out , though there were three people to go in it , and his daughter ’s maid had so crowded it with parcels that Miss Morland would not have room to sit ; and , so much was he influenced by this apprehension when he handed her in , that she had some difficulty in saving her own new writing - desk from being thrown out into the street .
Catherine Morland	A moment ’s glance was enough to satisfy Catherine that her apartment was very unlike the one which Henry had endeavoured to alarm her by the description of .
Catherine Morland	Her heart instantaneously at ease on this point , she resolved to lose no time in particular examination of anything , as she greatly dreaded disobliging the General by any delay .
Catherine Morland	Her habit therefore was thrown off with all possible haste , and she was preparing to unpin the linen package , which the chaise - seat had conveyed for her immediate accommodation , when her eye suddenly fell on a large high chest , standing back in a deep recess on one side of the fireplace .
Catherine Morland	The sight of it made her start ; and , forgetting everything else , she stood gazing on it in motionless wonder , while these thoughts crossed her : “ This is strange indeed !
Catherine Morland	i did not expect such a sight as this !
Catherine Morland	i will look into it — cost me what it may , I will look into it — and directly too — by daylight .
Catherine Morland	If I stay till evening my candle may go out . ”
Catherine Morland	She advanced and examined it closely : it was of cedar , curiously inlaid with some darker wood , and raised , about a foot from the ground , on a carved stand of the same .
