Character	Assertion
Emma Woodhouse	"Be sure to give me intelligence of the letter as soon as possible . "" Mrs. Weston 's communications furnished Emma with more food for unpleasant reflection , by increasing her esteem and compassion , and her sense of past injustice towards Miss Fairfax ."
Emma Woodhouse	She bitterly regretted not having sought a closer acquaintance with her , and blushed for the envious feelings which had certainly been , in some measure , the cause . Had she followed Mr. Knightley 's known wishes , in paying that attention to Miss Fairfax , which was every way her due ; had she tried to know her better ; had she done her part towards intimacy ; had she endeavoured to find a friend there instead of in Harriet Smith ; she must , in all probability , have been spared from every pain which pressed on her now.--Birth , abilities , and education , had been equally marking one as an associate for her , to be received with gratitude ; and the other -- what was she?--Supposing even that they had never become intimate friends ; that she had never been admitted into Miss Fairfax 's confidence on this important matter-- which was most probable -- still , in knowing her as she ought , and as she might , she must have been preserved from the abominable suspicions of an improper attachment to Mr. Dixon , which she had not only so foolishly fashioned and harboured herself , but had so unpardonably imparted ; an idea which she greatly feared had been made a subject of material distress to the delicacy of Jane 's feelings , by the levity or carelessness of Frank Churchill 's .
Emma Woodhouse	Of all the sources of evil surrounding the former , since her coming to Highbury , she was persuaded that she must herself have been the worst .
Emma Woodhouse	She must have been a perpetual enemy .
Emma Woodhouse	They never could have been all three together , without her having stabbed Jane Fairfax 's peace in a thousand instances ; and on Box Hill , perhaps , it had been the agony of a mind that would bear no more .
Emma Woodhouse	The weather added what it could of gloom . A cold stormy rain set in , and nothing of July appeared but in the trees and shrubs , which the wind was despoiling , and the length of the day , which only made such cruel sights the longer visible . The weather affected Mr. Woodhouse , and he could only be kept tolerably comfortable by almost ceaseless attention on his daughter 's side , and by exertions which had never cost her half so much before .
Emma Woodhouse	It reminded her of their first forlorn tete - a - tete , on the evening of Mrs. Weston 's wedding - day ; but Mr. Knightley had walked in then , soon after tea , and dissipated every melancholy fancy .
Emma Woodhouse	The picture which she had then drawn of the privations of the approaching winter , had proved erroneous ; no friends had deserted them , no pleasures had been lost.--But her present forebodings she feared would experience no similar contradiction .
Emma Woodhouse	The prospect before her now , was threatening to a degree that could not be entirely dispelled-- that might not be even partially brightened .
Emma Woodhouse	If all took place that might take place among the circle of her friends , Hartfield must be comparatively deserted ; and she left to cheer her father with the spirits only of ruined happiness .
Emma Woodhouse	The child to be born at Randalls must be a tie there even dearer than herself ; and Mrs. Weston 's heart and time would be occupied by it .
Emma Woodhouse	They should lose her ; and , probably , in great measure , her husband
Emma Woodhouse	Mr. Knightley to be no longer coming there for his evening comfort!-- No longer walking in at all hours , as if ever willing to change his own home for their's!--How was it to be endured ? And if he were to be lost to them for Harriet 's sake ; if he were to be thought of hereafter , as finding in Harriet 's society all that he wanted ; if Harriet were to be the chosen , the first , the dearest , the friend , the wife to whom he looked for all the best blessings of existence ; what could be increasing Emma 's wretchedness but the reflection never far distant from her mind , that it had been all her own work ? When it came to such a pitch as this , she was not able to refrain from a start , or a heavy sigh , or even from walking about the room for a few seconds -- and the only source whence any thing like consolation or composure could be drawn , was in the resolution of her own better conduct , and the hope that , however inferior in spirit and gaiety might be the following and every future winter of her life to the past , it would yet find her more rational , more acquainted with herself , and leave her less to regret when it were gone .
Emma Woodhouse	Not unfrequently , through Emma 's persuasion , he had some of the chosen and the best to dine with him : but evening parties were what he preferred ; and , unless he fancied himself at any time unequal to company , there was scarcely an evening in the week in which Emma could not make up a card - table for him . Real , long - standing regard brought the Westons and Mr. Knightley ; and by Mr. Elton , a young man living alone without liking it , the privilege of exchanging any vacant evening of his own blank solitude for the elegancies and society of Mr. Woodhouse 's drawing - room , and the smiles of his lovely daughter , was in no danger of being thrown away .
