Character	Assertion
Fanny Price	I suppose you have had as little to vex you since you came into this house as any creature in the world . ”
Fanny Price	“ I hope I am not ungrateful , aunt , ” said Fanny modestly .
Fanny Price	“ No , my dear ; I hope not .
Fanny Price	I have always found you a very good girl . ”
Fanny Price	“ And am I never to live here again ? ”
Fanny Price	“ Never , my dear ; but you are sure of a comfortable home .
Fanny Price	It can make very little difference to you , whether you are in one house or the other . ”
Fanny Price	Fanny left the room with a very sorrowful heart ; she could not feel the difference to be so small , she could not think of living with her aunt with anything like satisfaction .
Fanny Price	As soon as she met with Edmund she told him her distress .
Fanny Price	“ Cousin , ” said she , “ something is going to happen which I do not like at all ; and though you have often persuaded me into being reconciled to things that I disliked at first , you will not be able to do it now .
Fanny Price	I am going to live entirely with my aunt Norris . ”
Fanny Price	“ Yes ; my aunt Bertram has just told me so .
Fanny Price	I am to leave Mansfield Park , and go to the White House , I suppose , as soon as she is removed there . ”
Fanny Price	“ Well , Fanny , and if the plan were not unpleasant to you , I should call it an excellent one . ”
Fanny Price	“ Oh , cousin ! ” “ It has everything else in its favour .
Fanny Price	My aunt is acting like a sensible woman in wishing for you .
Fanny Price	You will be what you ought to be to her .
Fanny Price	I hope it does not distress you very much , Fanny ? ”
Fanny Price	“ Indeed it does : I can not like it .
Fanny Price	I love this house and everything in it : I shall love nothing there .
Fanny Price	You know how uncomfortable I feel with her . ”
Fanny Price	“ I can say nothing for her manner to you as a child ; but it was the same with us all , or nearly so .
Fanny Price	But you are now of an age to be treated better ; I think she is behaving better already ; and when you are her only companion , you _ must _ be important to her .
Fanny Price	“ I can never be important to any one . ” “ What is to prevent you ?
Fanny Price	My situation , my foolishness and awkwardness . ”
Fanny Price	“ As to your foolishness and awkwardness , my dear Fanny , believe me , you never have a shadow of either , but in using the words so improperly .
Fanny Price	There is no reason in the world why you should not be important where you are known .
Fanny Price	You have good sense , and a sweet temper , and I am sure you have a grateful heart , that could never receive kindness without wishing to return it .
Fanny Price	“ You are too kind , ” said Fanny , colouring at such praise ; “ how shall I ever thank you as I ought , for thinking so well of me .
Fanny Price	cousin , if I am to go away , I shall remember your goodness to the last moment of my life . ” “ Why , indeed , Fanny , I should hope to be remembered at such a distance as the White House .
