Character	Assertion
Mrs. Jennings	All that Mrs. Ferrars could say to make him put an end to the engagement , assisted too as you may well suppose by my arguments , and Fanny 's entreaties , was of no avail .
Mrs. Jennings	I never thought Edward so stubborn , so unfeeling before .
Mrs. Jennings	"He would stand to it , cost him what it might . "" "" Then , "" cried Mrs. Jennings with blunt sincerity , no longer able to be silent , "" he has acted like an honest man !"
Mrs. Jennings	I beg your pardon , Mr. Dashwood , but if he had done otherwise , I should have thought him a rascal .
Mrs. Jennings	"I have some little concern in the business , as well as yourself , for Lucy Steele is my cousin , and I believe there is not a better kind of girl in the world , nor one who more deserves a good husband . """
Mrs. Jennings	Miss Lucy Steele is , I dare say , a very deserving young woman , but in the present case you know , the connection must be impossible .
Mrs. Jennings	In short , I do not mean to reflect upon the behaviour of any person whom you have a regard for , Mrs. Jennings .
Mrs. Jennings	"We all wish her extremely happy ; and Mrs. Ferrars 's conduct throughout the whole , has been such as every conscientious , good mother , in like circumstances , would adopt . It has been dignified and liberal . Edward has drawn his own lot , and I fear it will be a bad one . """
Mrs. Jennings	""" Well , sir , "" said Mrs. Jennings , "" and how did it end ? "" """
Mrs. Jennings	I am sorry to say , ma'am , in a most unhappy rupture:-- Edward is dismissed for ever from his mother 's notice . He left her house yesterday , but where he is gone , or whether he is still in town , I do not know ; for WE of course can make no inquiry .
Mrs. Jennings	It is a melancholy consideration .
Mrs. Jennings	I can not conceive a situation more deplorable .
Mrs. Jennings	when to that is added the recollection , that he might , but for his own folly , within three months have been in the receipt of two thousand , five hundred a - year ( for Miss Morton has thirty thousand pounds , ) I can not picture to myself a more wretched condition .
Mrs. Jennings	We must all feel for him ; and the more so , because it is totally out of our power to assist him .
Mrs. Jennings	he should be very welcome to bed and board at my house ; and so I would tell him if I could see him .
Mrs. Jennings	"It is not fit that he should be living about at his own charge now , at lodgings and taverns . "" Elinor 's heart thanked her for such kindness towards Edward , though she could not forbear smiling at the form of it ."
Mrs. Jennings	I left her this morning with her lawyer , talking over the business .
Mrs. Jennings	""" "" Well ! "" said Mrs. Jennings , "" that is HER revenge ."
Mrs. Jennings	Everybody has a way of their own . But I do n't think mine would be , to make one son independent , because another had plagued me .
Mrs. Jennings	"Marianne got up and walked about the room . """
Mrs. Jennings	, he went away ; leaving the three ladies unanimous in their sentiments on the present occasion , as far at least as it regarded Mrs. Ferrars 's conduct , the Dashwoods ' , and Edward 's . Marianne 's indignation burst forth as soon as he quitted the room ; and as her vehemence made reserve impossible in Elinor , and unnecessary in Mrs. Jennings , they all joined in a very spirited critique upon the party .
Mrs. Jennings	At breakfast she neither ate , nor attempted to eat any thing ; and Elinor 's attention was then all employed , not in urging her , not in pitying her , nor in appearing to regard her , but in endeavouring to engage Mrs. Jenning 's notice entirely to herself .
Mrs. Jennings	As this was a favourite meal with Mrs. Jennings , it lasted a considerable time , and they were just setting themselves , after it , round the common working table , when a letter was delivered to Marianne , which she eagerly caught from the servant , and , turning of a death - like paleness , instantly ran out of the room .
