Character	Assertion
Anne Elliot	"Anne will send for me if anything is the matter . "" Husbands and wives generally understand when opposition will be vain . Mary knew , from Charles 's manner of speaking , that he was quite determined on going , and that it would be of no use to teaze him ."
Anne Elliot	"She said nothing , therefore , till he was out of the room , but as soon as there was only Anne to hear-- "" So you and I are to be left to shift by ourselves , with this poor sick child ; and not a creature coming near us all the evening !"
Anne Elliot	"You saw how hysterical I was yesterday . "" "" But that was only the effect of the suddenness of your alarm-- of the shock ."
Anne Elliot	You will not be hysterical again .
Anne Elliot	I perfectly understand Mr Robinson 's directions , and have no fears ; and indeed , Mary , I can not wonder at your husband .
Anne Elliot	I hope I am as fond of my child as any mother , but I do not know that I am of any more use in the sick - room than Charles , for I can not be always scolding and teazing the poor child when it is ill ; and you saw , this morning , that if I told him to keep quiet , he was sure to begin kicking about .
Anne Elliot	""" "" But , could you be comfortable yourself , to be spending the whole evening away from the poor boy ? "" """
Anne Elliot	Yes ; you see his papa can , and why should not I ?
Anne Elliot	"I am not more alarmed about little Charles now than he is . I was dreadfully alarmed yesterday , but the case is very different to - day . "" "" Well , if you do not think it too late to give notice for yourself , suppose you were to go , as well as your husband . Leave little Charles to my care ."
Anne Elliot	You can make little Charles do anything ; he always minds you at a word .
Anne Elliot	I shall certainly go ; I am sure I ought if I can , quite as much as Charles , for they want me excessively to be acquainted with Captain Wentworth , and I know you do not mind being left alone .
Anne Elliot	An excellent thought of yours , indeed , Anne .
Anne Elliot	You can send for us , you know , at a moment 's notice , if anything is the matter ; but I dare say there will be nothing to alarm you .
